time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2]
2016-07-09,-3.625,38.625,13.8814535,0.0,6.938894e-18,0.16030565,28.19085493683815
2016-07-10,-3.625,38.625,12.375773,0.0,6.938894e-18,0.15465789,27.628656545722926
2016-07-11,-3.625,38.625,13.03756,0.0,6.938894e-18,0.15019546,27.0664581546077
2016-07-12,-3.625,38.625,12.997866,0.0,6.938894e-18,0.14596567,27.076994517335184
2016-07-13,-3.625,38.625,13.222129,0.0,6.938894e-18,0.14234011,27.087530880062666
2016-07-14,-3.625,38.625,12.869294,0.0,6.938894e-18,0.13775958,27.09806724279015
2016-07-15,-3.625,38.625,12.820903,0.0,6.938894e-18,0.13831273,27.108603605517633
2016-07-16,-3.625,38.625,12.938147,0.0,6.938894e-18,0.13680792,27.119139968245115
2016-07-17,-3.625,38.625,12.366094,0.0,6.938894e-18,0.13426474,27.1296763309726
2016-07-18,-3.625,38.625,12.319078,0.0,6.938894e-18,0.13229108,27.140212693700082
2016-07-19,-3.625,38.625,12.030974,0.09104854,6.938894e-18,0.13079529,27.150749056427564
2016-07-20,-3.625,38.625,8.5094185,1.4917716,7.239034e-08,0.13307622,26.91881213751104
2016-07-21,-3.625,38.625,12.4493265,0.0,6.938894e-18,0.13614532,26.686875218594512
2016-07-22,-3.625,38.625,12.508261,0.0,6.938894e-18,0.13444534,26.454938299677988
2016-07-23,-3.625,38.625,12.924226,0.0,6.938894e-18,0.13376637,26.22300138076146
2016-07-24,-3.625,38.625,12.895468,0.0,6.938894e-18,0.1317628,25.991064461844935
2016-07-25,-3.625,38.625,12.633298,0.0,6.938894e-18,0.13071044,25.75912754292841
2016-07-26,-3.625,38.625,12.062061,0.0,6.938894e-18,0.12866333,25.527190624011883
2016-07-27,-3.625,38.625,11.411057,0.0,6.938894e-18,0.1281088,25.29525370509536
2016-07-28,-3.625,38.625,11.584245,0.0,6.938894e-18,0.12792027,25.239672718776593
2016-07-29,-3.625,38.625,11.679226,0.0,6.938894e-18,0.12681256,25.18409173245783
2016-07-30,-3.625,38.625,12.397466,0.0,6.938894e-18,0.12673053,25.128510746139064
2016-07-31,-3.625,38.625,12.002422,0.0009588434,6.938894e-18,0.125034,25.072929759820298
2016-08-01,-3.625,38.625,11.21595,0.0,0.0,0.12246641,25.017348773501535
2016-08-02,-3.625,38.625,11.499305,0.0,0.0,0.12165823,24.96176778718277
2016-08-03,-3.625,38.625,11.78035,0.0015874354,0.0,0.120898366,24.906186800864006
2016-08-04,-3.625,38.625,12.087151,0.0,0.0,0.11881824,24.85060581454524
2016-08-05,-3.625,38.625,12.296104,0.0,0.0,0.11941566,24.860270528329742
2016-08-06,-3.625,38.625,12.040889,0.0,0.0,0.118801095,24.86993524211424
2016-08-07,-3.625,38.625,11.505353,0.0,0.0,0.11864845,24.87959995589874
2016-08-08,-3.625,38.625,11.406854,0.0,0.0,0.11652561,24.889264669683243
2016-08-09,-3.625,38.625,10.339176,0.0044429614,0.0,0.11514652,24.898929383467745
2016-08-10,-3.625,38.625,9.957962,3.5172198,2.8205824e-07,0.12553194,24.908594097252244
2016-08-11,-3.625,38.625,11.740008,0.00031702267,0.0,0.13226928,24.918258811036743
2016-08-12,-3.625,38.625,11.483366,0.0,0.0,0.1276255,24.927923524821246
2016-08-13,-3.625,38.625,10.985053,0.0,0.0,0.1262466,24.84515550787802
2016-08-14,-3.625,38.625,10.7260065,0.0,0.0,0.12404682,24.762387490934795
2016-08-15,-3.625,38.625,10.74118,0.8707863,2.2577117e-08,0.12597801,24.679619473991572
2016-08-16,-3.625,38.625,10.958693,1.6299852,1.11161704e-07,0.13077566,24.596851457048345
2016-08-17,-3.625,38.625,11.246281,0.0,0.0,0.1315847,24.514083440105118
2016-08-18,-3.625,38.625,11.498922,0.0,0.0,0.129872,24.431315423161895
2016-08-19,-3.625,38.625,11.107909,0.0,0.0,0.12734261,24.34854740621867
2016-08-20,-3.625,38.625,10.980145,0.00063404534,0.0,0.12621023,24.265779389275444
2016-08-21,-3.625,38.625,10.49802,0.0,0.0,0.12354261,24.080033310585552
2016-08-22,-3.625,38.625,10.810565,0.0,0.0,0.12325194,23.894287231895657
2016-08-23,-3.625,38.625,10.2212925,0.0,0.0,0.120994054,23.708541153205765
2016-08-24,-3.625,38.625,9.583879,0.0,0.0,0.11744366,23.52279507451587
2016-08-25,-3.625,38.625,8.151595,0.0,0.0,0.11346998,23.337048995825977
2016-08-26,-3.625,38.625,8.730432,0.100741774,0.0,0.11246071,23.151302917136086
2016-08-27,-3.625,38.625,9.543457,0.108410686,0.0,0.116198994,22.96555683844619
2016-08-28,-3.625,38.625,10.085211,0.0,0.0,0.118828796,22.779810759756298
2016-08-29,-3.625,38.625,9.339946,0.0,0.0,0.116974115,22.953599001522417
2016-08-30,-3.625,38.625,9.551277,0.0,0.0,0.11426318,23.12738724328853
2016-08-31,-3.625,38.625,9.456577,0.0,0.0,0.1135929,23.30117548505465
2016-09-01,-3.625,38.625,8.9025345,1.8252921,1.8973137e-07,0.1190967,23.474963726820768
2016-09-02,-3.625,38.625,8.8566065,-8.326673e-14,-3.469447e-18,0.121865034,23.648751968586886
2016-09-03,-3.625,38.625,9.215946,-8.326673e-14,-3.469447e-18,0.11981454,23.822540210353004
2016-09-04,-3.625,38.625,9.034467,-8.326673e-14,-3.469447e-18,0.11795305,23.99632845211912
2016-09-05,-3.625,38.625,8.644663,-8.326673e-14,-3.469447e-18,0.115525305,24.170116693885237
2016-09-06,-3.625,38.625,8.275525,-8.326673e-14,-3.469447e-18,0.11400273,24.030898628687417
2016-09-07,-3.625,38.625,7.6640506,0.00284395,-3.469447e-18,0.112622656,23.891680563489594
2016-09-08,-3.625,38.625,8.3786335,-8.326673e-14,-3.469447e-18,0.11276013,23.752462498291774
2016-09-09,-3.625,38.625,8.498082,-8.326673e-14,-3.469447e-18,0.11242168,23.613244433093953
2016-09-10,-3.625,38.625,8.119688,-8.326673e-14,-3.469447e-18,0.1119595,23.474026367896133
2016-09-11,-3.625,38.625,6.771699,-8.326673e-14,-3.469447e-18,0.109911665,23.334808302698313
2016-09-12,-3.625,38.625,7.812735,0.46098837,-3.469447e-18,0.11339231,23.19559023750049
2016-09-13,-3.625,38.625,5.890384,8.068426,9.977539e-07,0.133746,23.05637217230267
2016-09-14,-3.625,38.625,6.1558733,0.3395541,-3.469447e-18,0.15813075,22.767933464988513
2016-09-15,-3.625,38.625,6.53373,0.0051783924,-3.469447e-18,0.15352276,22.47949475767436
2016-09-16,-3.625,38.625,8.82914,-8.326673e-14,-3.469447e-18,0.15244639,22.191056050360203
2016-09-17,-3.625,38.625,8.339171,-8.326673e-14,-3.469447e-18,0.14864618,21.902617343046046
2016-09-18,-3.625,38.625,7.867352,-8.326673e-14,-3.469447e-18,0.14440364,21.61417863573189
2016-09-19,-3.625,38.625,7.1156187,-8.326673e-14,-3.469447e-18,0.14286694,21.325739928417732
2016-09-20,-3.625,38.625,7.266629,0.00284395,-3.469447e-18,0.14123951,21.03730122110358
2016-09-21,-3.625,38.625,7.358734,-8.326673e-14,-3.469447e-18,0.13910627,20.748862513789422
2016-09-22,-3.625,38.625,7.137979,-8.326673e-14,-3.469447e-18,0.1365678,20.52722119346813
2016-09-23,-3.625,38.625,7.2410073,0.12178835,1.8460254e-08,0.13493268,20.305579873146833
2016-09-24,-3.625,38.625,7.44346,-8.326673e-14,-3.469447e-18,0.13316227,20.083938552825536
2016-09-25,-3.625,38.625,6.505238,-8.326673e-14,-3.469447e-18,0.13070834,19.862297232504243
2016-09-26,-3.625,38.625,7.357388,0.00064729905,-3.469447e-18,0.12468872,19.64065591218295
2016-09-27,-3.625,38.625,7.2002807,-8.326673e-14,-3.469447e-18,0.12106814,19.419014591861654
2016-09-28,-3.625,38.625,6.6085305,0.0082752025,-3.469447e-18,0.12061858,19.197373271540357
2016-09-29,-3.625,38.625,6.7195315,-8.326673e-14,-3.469447e-18,0.12046065,18.975731951219064
2016-09-30,-3.625,38.625,6.4010844,-8.326673e-14,-3.469447e-18,0.118565895,19.061718032591873
2016-10-01,-3.625,38.625,4.85898,0.0018973073,0.0,0.120200776,19.147704113964682
2016-10-02,-3.625,38.625,7.0670013,8.326673e-14,0.0,0.11802524,19.23369019533749
2016-10-03,-3.625,38.625,6.333765,8.326673e-14,0.0,0.11219323,19.319676276710297
2016-10-04,-3.625,38.625,6.0577793,8.326673e-14,0.0,0.1127725,19.405662358083106
2016-10-05,-3.625,38.625,5.4401126,0.44291264,5.7322623e-08,0.11304997,19.491648439455915
2016-10-06,-3.625,38.625,6.1741323,8.326673e-14,0.0,0.11218397,19.577634520828724
2016-10-07,-3.625,38.625,5.2988954,8.326673e-14,0.0,0.110186376,19.663620602201533
2016-10-08,-3.625,38.625,5.1280885,8.326673e-14,0.0,0.108801164,20.173757199060034
2016-10-09,-3.625,38.625,5.647462,0.15992923,3.821508e-08,0.10825318,20.683893795918536
2016-10-10,-3.625,38.625,5.3882117,8.326673e-14,0.0,0.10772331,21.194030392777037
2016-10-11,-3.625,38.625,5.2891955,8.326673e-14,0.0,0.107133165,21.70416698963554
2016-10-12,-3.625,38.625,0.61836654,15.996945,2.604198e-06,0.13647075,22.214303586494037
2016-10-13,-3.625,38.625,4.5641766,7.1131635,8.989861e-07,0.19527891,22.724440183352538
2016-10-14,-3.625,38.625,4.054039,0.64131916,5.997696e-08,0.21263094,23.23457678021104
2016-10-15,-3.625,38.625,5.675354,8.326673e-14,0.0,0.21065935,23.74471337706954
2016-10-16,-3.625,38.625,4.9382534,8.326673e-14,0.0,0.20681266,23.546974450625754
2016-10-17,-3.625,38.625,4.910407,0.923224,5.997696e-08,0.20530708,23.349235524181964
2016-10-18,-3.625,38.625,2.6630988,0.6966406,1.8045803e-07,0.20408754,23.151496597738173
2016-10-19,-3.625,38.625,5.245919,4.431939,3.9183632e-07,0.21385899,22.953757671294387
2016-10-20,-3.625,38.625,3.4425898,14.048525,2.4079545e-06,0.2402875,22.756018744850596
2016-10-21,-3.625,38.625,5.5252013,0.7906064,4.232838e-08,0.25775608,22.55827981840681
2016-10-22,-3.625,38.625,3.0446548,2.14324,6.596054e-07,0.25690788,22.36054089196302
2016-10-23,-3.625,38.625,2.4503865,17.297516,3.6260556e-06,0.2780227,22.162801965519233
2016-10-24,-3.625,38.625,3.019956,8.05748,2.0181046e-06,0.30432248,22.038014571147936
2016-10-25,-3.625,38.625,5.1655335,0.70842814,1.17299585e-07,0.30014914,21.913227176776637
2016-10-26,-3.625,38.625,5.670094,8.326673e-14,0.0,0.28884202,21.78843978240534
2016-10-27,-3.625,38.625,5.4934044,8.326673e-14,0.0,0.280345,21.663652388034045
2016-10-28,-3.625,38.625,5.147645,0.018548096,0.0,0.27112156,21.538864993662745
2016-10-29,-3.625,38.625,3.7697983,0.006913319,0.0,0.26208615,21.41407759929145
2016-10-30,-3.625,38.625,3.2272825,8.326673e-14,0.0,0.2542254,21.28929020492015
2016-10-31,-3.625,38.625,3.4083745,8.326673e-14,0.0,0.24594888,21.164502810548854
2016-11-01,-3.625,38.625,3.2180498,0.02989506,0.0,0.2393846,21.02258149534464
2016-11-02,-3.625,38.625,3.830528,0.1295983,0.0,0.23600955,20.880660180140424
2016-11-03,-3.625,38.625,3.6709142,0.0029905995,0.0,0.23204121,20.73873886493621
2016-11-04,-3.625,38.625,1.8445529,6.0818076,1.400642e-06,0.24077919,20.596817549731995
2016-11-05,-3.625,38.625,2.7779734,12.301548,3.0217304e-06,0.27217638,20.454896234527784
2016-11-06,-3.625,38.625,3.2199101,0.20459193,0.0,0.2867505,20.31297491932357
2016-11-07,-3.625,38.625,2.829863,1.0234147,1.3329465e-07,0.27537918,20.171053604119354
2016-11-08,-3.625,38.625,2.8483078,0.0002986225,0.0,0.26886418,20.02913228891514
2016-11-09,-3.625,38.625,0.24306682,0.79555976,3.4077733e-08,0.26505738,19.6745653671247
2016-11-10,-3.625,38.625,3.0203867,0.029001378,0.0,0.26399797,19.319998445334257
2016-11-11,-3.625,38.625,3.0678782,0.0,0.0,0.25750008,18.965431523543817
2016-11-12,-3.625,38.625,3.2918077,0.0,0.0,0.2530144,18.610864601753377
2016-11-13,-3.625,38.625,3.8607602,0.07256527,0.0,0.24925847,18.256297679962934
2016-11-14,-3.625,38.625,2.468176,0.0,0.0,0.24487989,17.901730758172494
2016-11-15,-3.625,38.625,2.299901,0.0,0.0,0.2402494,17.54716383638205
2016-11-16,-3.625,38.625,2.3161182,0.0,0.0,0.23621039,17.19259691459161
2016-11-17,-3.625,38.625,2.874295,0.0,0.0,0.23364067,17.093652514395888
2016-11-18,-3.625,38.625,3.2933445,0.0110621555,0.0,0.2314744,16.994708114200165
2016-11-19,-3.625,38.625,2.2046702,0.0062798215,0.0,0.22929832,16.895763714004445
2016-11-20,-3.625,38.625,-0.48793563,12.953282,2.8267727e-06,0.24704108,16.796819313808722
2016-11-21,-3.625,38.625,1.526828,15.653526,5.671301e-06,0.2961398,16.697874913613
2016-11-22,-3.625,38.625,-0.45482075,8.660297,2.1773385e-06,0.32353562,16.59893051341728
2016-11-23,-3.625,38.625,0.83837134,3.0720708,5.4720107e-07,0.32530516,16.499986113221556
2016-11-24,-3.625,38.625,1.4650203,2.452405,4.5295792e-07,0.32292184,16.401041713025833
2016-11-25,-3.625,38.625,0.8038792,7.535249,2.5420857e-06,0.32966706,16.390319085783428
2016-11-26,-3.625,38.625,0.27043816,14.711586,5.7078178e-06,0.34340316,16.379596458541023
2016-11-27,-3.625,38.625,1.4819425,7.0078993,3.0758636e-06,0.35114413,16.368873831298615
2016-11-28,-3.625,38.625,1.4333351,0.76955765,1.5364931e-07,0.34405842,16.35815120405621
2016-11-29,-3.625,38.625,2.1519165,0.0022429496,0.0,0.337022,16.347428576813805
2016-11-30,-3.625,38.625,1.6925354,0.0,0.0,0.33032566,16.336705949571396
2016-12-01,-3.625,38.625,2.378188,5.507413,1.9188644e-06,0.3365803,16.32598332232899
2016-12-02,-3.625,38.625,1.7638932,1.1726569,2.467395e-07,0.33628553,16.315260695086586
2016-12-03,-3.625,38.625,0.48757806,4.2554555,1.4300416e-06,0.33992708,16.141070949810523
2016-12-04,-3.625,38.625,1.412457,4.038758,1.417195e-06,0.34458214,15.96688120453446
2016-12-05,-3.625,38.625,1.668378,1.6696917,3.2987714e-07,0.34351823,15.792691459258398
2016-12-06,-3.625,38.625,1.5937774,0.027820231,0.0,0.33645988,15.618501713982335
2016-12-07,-3.625,38.625,1.3955067,1.6653345e-13,0.0,0.32947046,15.444311968706272
2016-12-08,-3.625,38.625,1.358212,1.6653345e-13,0.0,0.32382792,15.27012222343021
2016-12-09,-3.625,38.625,1.726177,0.00083042454,0.0,0.3197499,15.095932478154147
2016-12-10,-3.625,38.625,1.6734207,1.6653345e-13,0.0,0.3164227,14.921742732878084
2016-12-11,-3.625,38.625,1.4187466,1.6653345e-13,0.0,0.31175628,14.846766953942952
2016-12-12,-3.625,38.625,1.1802582,1.6653345e-13,0.0,0.3093729,14.77179117500782
2016-12-13,-3.625,38.625,1.6408219,0.04697473,0.0,0.30630317,14.696815396072687
2016-12-14,-3.625,38.625,1.127966,9.996008,4.405594e-06,0.31890887,14.621839617137555
2016-12-15,-3.625,38.625,2.2091248,4.333051,1.4616626e-06,0.33650154,14.546863838202423
2016-12-16,-3.625,38.625,0.32575923,10.660048,4.55676e-06,0.35120094,14.47188805926729
2016-12-17,-3.625,38.625,0.8119858,2.9902678,1.201646e-06,0.35751253,14.396912280332158
2016-12-18,-3.625,38.625,1.290284,3.854613,1.3340574e-06,0.36089662,14.321936501397026
2016-12-19,-3.625,38.625,1.6736419,4.861722,1.8765099e-06,0.36422768,14.297121928797827
2016-12-20,-3.625,38.625,0.42013836,1.6653345e-13,0.0,0.35676804,14.272307356198628
2016-12-21,-3.625,38.625,1.0487467,1.6653345e-13,0.0,0.35158953,14.247492783599428
2016-12-22,-3.625,38.625,1.5392945,1.6653345e-13,0.0,0.34659886,14.222678211000229
2016-12-23,-3.625,38.625,1.703432,1.6653345e-13,0.0,0.3425623,14.197863638401031
2016-12-24,-3.625,38.625,1.2384982,1.6653345e-13,0.0,0.33860898,14.173049065801832
2016-12-25,-3.625,38.625,1.2983171,1.6653345e-13,0.0,0.33569965,14.148234493202633
2016-12-26,-3.625,38.625,1.440029,1.6653345e-13,0.0,0.33224612,14.123419920603434
2016-12-27,-3.625,38.625,1.7082192,1.6653345e-13,0.0,0.3293716,14.163447474991834
2016-12-28,-3.625,38.625,1.1240784,1.6653345e-13,0.0,0.32630008,14.203475029380233
2016-12-29,-3.625,38.625,1.1530181,1.6653345e-13,0.0,0.322817,14.243502583768631
2016-12-30,-3.625,38.625,0.94911826,1.6653345e-13,0.0,0.32012266,14.283530138157031
2016-12-31,-3.625,38.625,0.8014278,1.6653345e-13,0.0,0.31722766,14.323557692545432
2017-01-01,-3.625,38.625,1.3627915,0.0022689123,0.0,0.31485444,14.36358524693383
2017-01-02,-3.625,38.625,1.8519832,0.002002326,1.8345045e-08,0.3127478,14.696993382164724
2017-01-03,-3.625,38.625,1.8308402,1.0852296,3.61551e-07,0.31358606,15.03040151739562
2017-01-04,-3.625,38.625,1.5098578,0.19728409,1.4395889e-08,0.31401908,15.363809652626514
2017-01-05,-3.625,38.625,1.7739997,0.00733991,0.0,0.31288248,15.697217787857408
2017-01-06,-3.625,38.625,1.2744642,0.0,0.0,0.30832857,16.0306259230883
2017-01-07,-3.625,38.625,1.7323993,0.000667442,0.0,0.30282575,16.3640340583192
2017-01-08,-3.625,38.625,2.409769,0.006271612,0.0,0.29880503,16.697442193550092
2017-01-09,-3.625,38.625,1.8271562,0.0,0.0,0.29494557,17.030850328780986
2017-01-10,-3.625,38.625,1.9966133,0.0,0.0,0.2915227,16.883038398292328
2017-01-11,-3.625,38.625,1.5725161,0.013736029,0.0,0.28919238,16.73522646780367
2017-01-12,-3.625,38.625,2.382368,0.0016014703,0.0,0.2865802,16.587414537315013
2017-01-13,-3.625,38.625,1.2284586,0.12994078,0.0,0.28337604,16.439602606826355
2017-01-14,-3.625,38.625,1.5758547,0.0,0.0,0.27812895,16.2917906763377
2017-01-15,-3.625,38.625,1.6613574,0.0,0.0,0.27170044,16.143978745849044
2017-01-16,-3.625,38.625,2.485662,0.0,0.0,0.26869908,15.996166815360386
2017-01-17,-3.625,38.625,1.2260406,0.00026658628,0.0,0.2623709,15.848354884871728
2017-01-18,-3.625,38.625,1.6587119,1.3063608,5.898429e-08,0.26092705,15.901359384534533
2017-01-19,-3.625,38.625,1.3788791,3.1814227,3.6804857e-07,0.26321852,15.954363884197338
2017-01-20,-3.625,38.625,0.86722594,1.4994695,2.9492148e-07,0.26878667,16.007368383860143
2017-01-21,-3.625,38.625,1.6450962,0.42120382,5.898429e-08,0.2691894,16.060372883522952
2017-01-22,-3.625,38.625,2.182503,0.14584464,3.669009e-08,0.26503894,16.113377383185757
2017-01-23,-3.625,38.625,2.5355942,0.00026658628,0.0,0.26066303,16.16638188284856
2017-01-24,-3.625,38.625,2.747572,0.0,0.0,0.25641936,16.219386382511367
2017-01-25,-3.625,38.625,2.7159417,0.0,0.0,0.2524159,16.27239088217417
2017-01-26,-3.625,38.625,1.4857366,1.8453133,5.2155957e-07,0.25385165,16.519514567874094
2017-01-27,-3.625,38.625,2.3434033,11.434697,3.1087175e-06,0.2744171,16.766638253574015
2017-01-28,-3.625,38.625,1.8522371,0.08833184,0.0,0.2899526,17.013761939273937
2017-01-29,-3.625,38.625,2.3273747,0.591174,2.5568295e-07,0.2883183,17.26088562497386
2017-01-30,-3.625,38.625,3.8075502,0.014282868,0.0,0.2859408,17.508009310673785
2017-01-31,-3.625,38.625,3.5975552,0.0,0.0,0.27943164,17.755132996373707
2017-02-01,-3.625,38.625,2.4379041,0.14693396,0.0,0.2740972,18.00225668207363
2017-02-02,-3.625,38.625,-0.14361408,3.741557,7.2924627e-07,0.2805575,18.24938036777355
2017-02-03,-3.625,38.625,2.6538038,0.5331928,0.0,0.28875124,18.646324881249004
2017-02-04,-3.625,38.625,1.9231739,1.9947462,1.8161077e-07,0.29062334,19.043269394724458
2017-02-05,-3.625,38.625,4.509683,1.3102077,2.0333052e-07,0.29394594,19.44021390819991
2017-02-06,-3.625,38.625,3.8087397,0.0,0.0,0.28734577,19.837158421675362
2017-02-07,-3.625,38.625,2.0395076,0.40667897,7.356876e-08,0.28164077,20.234102935150815
2017-02-08,-3.625,38.625,4.320948,0.029136553,0.0,0.27795494,20.63104744862627
2017-02-09,-3.625,38.625,3.9530616,0.0,0.0,0.26886612,21.027991962101723
2017-02-10,-3.625,38.625,1.9259547,4.301346,5.6347045e-07,0.27285248,21.424936475577177
2017-02-11,-3.625,38.625,2.5611603,4.0823526,8.9067794e-07,0.28897732,21.947263222601677
2017-02-12,-3.625,38.625,2.6236281,8.257647,2.4822918e-06,0.3067671,22.469589969626178
2017-02-13,-3.625,38.625,3.7693434,9.598099,2.9576208e-06,0.3279718,22.991916716650678
2017-02-14,-3.625,38.625,4.474639,0.004586831,0.0,0.3269342,23.51424346367518
2017-02-15,-3.625,38.625,4.599981,0.0,0.0,0.3173704,24.036570210699683
2017-02-16,-3.625,38.625,3.181068,0.004157866,0.0,0.30854195,24.558896957724183
2017-02-17,-3.625,38.625,5.935957,0.017200617,0.0,0.30328596,25.081223704748684
2017-02-18,-3.625,38.625,5.8017583,1.4237341,3.9643234e-07,0.30007234,25.603550451773184
2017-02-19,-3.625,38.625,4.787132,5.5054874,2.3544983e-06,0.30606788,25.963669435845482
2017-02-20,-3.625,38.625,5.535371,0.0,0.0,0.3030936,26.323788419917776
2017-02-21,-3.625,38.625,6.0143843,0.0,0.0,0.29292673,26.683907403990073
2017-02-22,-3.625,38.625,6.323393,0.0,0.0,0.28490388,27.04402638806237
2017-02-23,-3.625,38.625,3.9003718,4.9792647,1.4559675e-06,0.2870775,27.404145372134668
2017-02-24,-3.625,38.625,5.402121,0.06608219,0.0,0.29059675,27.764264356206965
2017-02-25,-3.625,38.625,6.567146,0.0,0.0,0.28351155,28.12438334027926
2017-02-26,-3.625,38.625,5.936508,0.0017221614,0.0,0.27930507,28.484502324351556
2017-02-27,-3.625,38.625,5.1792817,0.014202057,0.0,0.27929372,29.306030245842756
2017-02-28,-3.625,38.625,4.291466,0.035296958,0.0,0.27328768,30.127558167333955
2017-03-01,-3.625,38.625,7.117715,0.0,0.0,0.26707774,30.949086088825155
2017-03-02,-3.625,38.625,7.3031597,0.0,0.0,0.25902727,31.77061401031635
2017-03-03,-3.625,38.625,3.5095882,8.725924,2.2728584e-06,0.26685447,32.592141931807554
2017-03-04,-3.625,38.625,1.0504553,8.539803,1.6835975e-06,0.2960442,33.41366985329875
2017-03-05,-3.625,38.625,2.242492,0.3471242,0.0,0.3071153,34.23519777478995
2017-03-06,-3.625,38.625,6.6293635,0.04119774,0.0,0.30386898,35.05672569628115
2017-03-07,-3.625,38.625,7.557857,0.0,0.0,0.30035493,35.972383425191595
2017-03-08,-3.625,38.625,7.9214334,0.0,0.0,0.29139224,36.88804115410204
2017-03-09,-3.625,38.625,8.161049,0.0,0.0,0.2844115,37.80369888301249
2017-03-10,-3.625,38.625,8.157246,0.0,0.0,0.27742094,38.71935661192293
2017-03-11,-3.625,38.625,8.06244,0.018327262,0.0,0.26862356,39.63501434083338
2017-03-12,-3.625,38.625,8.725181,1.2804204,1.910932e-07,0.26349735,40.550672069743825
2017-03-13,-3.625,38.625,2.8384843,21.830847,5.2009755e-06,0.28082073,41.46632979865427
2017-03-14,-3.625,38.625,4.504685,6.0335984,2.144484e-06,0.32180935,42.38198752756472
2017-03-15,-3.625,38.625,8.691035,0.0,0.0,0.32074633,42.70550277498033
2017-03-16,-3.625,38.625,8.501318,0.0,0.0,0.30380124,43.029018022395945
2017-03-17,-3.625,38.625,8.312663,0.0053743413,0.0,0.2942706,43.35253326981156
2017-03-18,-3.625,38.625,9.271003,0.0,0.0,0.28693217,43.67604851722717
2017-03-19,-3.625,38.625,9.418143,0.0,0.0,0.27855062,43.99956376464278
2017-03-20,-3.625,38.625,9.862183,0.001007689,0.0,0.27028638,44.32307901205839
2017-03-21,-3.625,38.625,8.275644,0.0,0.0,0.2633603,44.64659425947401
2017-03-22,-3.625,38.625,9.436589,2.4206097,4.8237746e-07,0.2708788,44.97010950688962
2017-03-23,-3.625,38.625,8.251858,4.5700846,8.619917e-07,0.28060532,45.97835794643119
2017-03-24,-3.625,38.625,8.744202,3.0301964,6.678022e-07,0.28859815,46.98660638597276
2017-03-25,-3.625,38.625,7.429773,0.69583,2.634419e-07,0.28691444,47.99485482551433
2017-03-26,-3.625,38.625,9.814193,0.8203694,1.5191397e-07,0.28333962,49.0031032650559
2017-03-27,-3.625,38.625,5.9124174,1.8767148,3.395696e-07,0.28237566,50.011351704597466
2017-03-28,-3.625,38.625,7.6981854,0.0147892805,0.0,0.28182858,51.019600144139034
2017-03-29,-3.625,38.625,10.8804,0.0,0.0,0.2705439,52.02784858368061
2017-03-30,-3.625,38.625,10.124023,0.0,0.0,0.25740048,53.036097023222176
2017-03-31,-3.625,38.625,10.625238,0.84667504,7.76758e-08,0.2553782,52.95143635184676
2017-04-01,-3.625,38.625,10.786735,0.0,0.0,0.24767819,52.86677568047135
2017-04-02,-3.625,38.625,11.085471,0.0,0.0,0.23799948,52.78211500909593
2017-04-03,-3.625,38.625,10.81363,0.0,0.0,0.22982192,52.697454337720515
2017-04-04,-3.625,38.625,10.869143,0.0,0.0,0.23281845,52.6127936663451
2017-04-05,-3.625,38.625,11.2740555,0.0,0.0,0.23282368,52.52813299496968
2017-04-06,-3.625,38.625,11.302941,0.0,0.0,0.22802487,52.44347232359427
2017-04-07,-3.625,38.625,11.130977,0.0,0.0,0.22177634,52.358811652218854
2017-04-08,-3.625,38.625,10.864783,0.0,0.0,0.21328835,52.470028814342285
2017-04-09,-3.625,38.625,10.968289,0.0,0.0,0.21053557,52.58124597646572
2017-04-10,-3.625,38.625,10.765977,0.0,0.0,0.20642404,52.692463138589154
2017-04-11,-3.625,38.625,10.744374,0.0,0.0,0.2033262,52.803680300712585
2017-04-12,-3.625,38.625,11.226293,0.0,0.0,0.20010462,52.91489746283602
2017-04-13,-3.625,38.625,10.352033,0.023433264,1.9197886e-08,0.19686468,53.02611462495945
2017-04-14,-3.625,38.625,11.016859,0.118439734,3.0130277e-08,0.19525716,53.137331787082886
2017-04-15,-3.625,38.625,10.532898,0.0,0.0,0.19264695,53.24854894920632
2017-04-16,-3.625,38.625,11.233327,0.0,0.0,0.18913119,53.09620182271357
2017-04-17,-3.625,38.625,11.42363,0.0034083242,8.265496e-09,0.18626077,52.943854696220825
2017-04-18,-3.625,38.625,11.190752,0.0,8.265496e-09,0.1842037,52.791507569728076
2017-04-19,-3.625,38.625,8.957913,0.3815454,5.9059513e-08,0.18570861,52.639160443235326
2017-04-20,-3.625,38.625,11.158171,0.053681098,0.0,0.18425877,52.48681331674258
2017-04-21,-3.625,38.625,12.448558,0.0,0.0,0.18356073,52.33446619024983
2017-04-22,-3.625,38.625,10.719913,0.039822027,0.0,0.18140098,52.182119063757085
2017-04-23,-3.625,38.625,12.522631,0.7696517,4.932816e-08,0.18208466,52.029771937264336
2017-04-24,-3.625,38.625,11.89674,1.4220126,2.8650243e-07,0.18598372,51.95634646548165
2017-04-25,-3.625,38.625,11.713366,0.39331433,6.99919e-08,0.18814033,51.88292099369897
2017-04-26,-3.625,38.625,9.637465,0.6247354,8.918979e-08,0.18791452,51.80949552191628
2017-04-27,-3.625,38.625,7.6209693,4.134263,3.4942988e-07,0.19575074,51.7360700501336
2017-04-28,-3.625,38.625,2.4222138,37.1912,8.298169e-06,0.23876455,51.662644578350914
