time,longitude,latitude,snr_[MJ/m2],tp_[mm]
2014-04-20,8.125,48.125,6.5300627,1.0927086
2014-04-21,8.125,48.125,8.197176,0.9952919
2014-04-22,8.125,48.125,11.014755,0.28548148
2014-04-23,8.125,48.125,11.890849,4.198684
2014-04-24,8.125,48.125,11.716721,1.2098756
2014-04-25,8.125,48.125,12.62926,4.904186
2014-04-26,8.125,48.125,7.6613116,6.6418486
2014-04-27,8.125,48.125,9.311488,13.84075
2014-04-28,8.125,48.125,2.9516947,10.831042
2014-04-29,8.125,48.125,4.1312423,4.436357
2014-04-30,8.125,48.125,6.5507646,11.005963
2014-05-01,8.125,48.125,9.617692,9.084166
2014-05-02,8.125,48.125,10.407963,4.5616407
2014-05-03,8.125,48.125,5.9744377,0.96603304
2014-05-04,8.125,48.125,12.603955,0.00019637962
2014-05-05,8.125,48.125,13.997563,0.0
2014-05-06,8.125,48.125,9.392297,0.15311268
2014-05-07,8.125,48.125,10.599084,7.4985538
2014-05-08,8.125,48.125,9.661196,3.889017
2014-05-09,8.125,48.125,7.9301243,7.0278296
2014-05-10,8.125,48.125,10.207338,6.688297
2014-05-11,8.125,48.125,12.134181,4.2106223
2014-05-12,8.125,48.125,10.481983,4.634608
2014-05-13,8.125,48.125,11.481139,3.9770598
2014-05-14,8.125,48.125,13.499559,2.0685065
2014-05-15,8.125,48.125,11.968542,1.9173037
2014-05-16,8.125,48.125,10.564462,0.18962047
2014-05-17,8.125,48.125,10.577224,0.037760712
2014-05-18,8.125,48.125,12.713956,0.20724243
2014-05-19,8.125,48.125,14.835944,0.15852179
2014-05-20,8.125,48.125,15.232324,0.037930995
2014-05-21,8.125,48.125,15.245705,0.0
2014-05-22,8.125,48.125,13.448245,18.522633
2014-05-23,8.125,48.125,13.0650425,9.229652
2014-05-24,8.125,48.125,11.472108,9.872797
2014-05-25,8.125,48.125,11.960334,1.5947088
2014-05-26,8.125,48.125,9.94695,6.974537
2014-05-27,8.125,48.125,8.621253,9.199342
2014-05-28,8.125,48.125,11.818291,0.455276
2014-05-29,8.125,48.125,11.830522,0.3239638
2014-05-30,8.125,48.125,11.940241,0.7444086
2014-05-31,8.125,48.125,11.5457945,0.010247085
2014-06-01,8.125,48.125,12.251776,0.56855774
2014-06-02,8.125,48.125,12.913558,0.81271696
2014-06-03,8.125,48.125,11.94009,0.22580029
2014-06-04,8.125,48.125,7.013367,5.437459
2014-06-05,8.125,48.125,11.711396,0.19970375
2014-06-06,8.125,48.125,16.215523,1.6653345e-13
2014-06-07,8.125,48.125,16.480923,1.6653345e-13
2014-06-08,8.125,48.125,16.454046,0.055948444
2014-06-09,8.125,48.125,15.433775,2.060671
2014-06-10,8.125,48.125,15.367506,0.41289878
2014-06-11,8.125,48.125,15.736222,0.32758582
2014-06-12,8.125,48.125,15.504879,2.9494665
2014-06-13,8.125,48.125,15.524446,0.06202859
2014-06-14,8.125,48.125,10.229233,0.25597373
2014-06-15,8.125,48.125,11.785449,0.014606931
2014-06-16,8.125,48.125,14.49889,0.0022823329
2014-06-17,8.125,48.125,13.805839,1.1060197
2014-06-18,8.125,48.125,13.047122,0.7627781
2014-06-19,8.125,48.125,13.255505,0.15216115
2014-06-20,8.125,48.125,9.904927,0.44472972
2014-06-21,8.125,48.125,14.065582,1.6653345e-13
2014-06-22,8.125,48.125,16.203945,1.6653345e-13
2014-06-23,8.125,48.125,13.934768,2.9938648
2014-06-24,8.125,48.125,14.346059,3.4681869
2014-06-25,8.125,48.125,13.719422,0.1665604
2014-06-26,8.125,48.125,13.037644,1.6653345e-13
2014-06-27,8.125,48.125,12.321731,0.0801953
2014-06-28,8.125,48.125,9.377703,13.048103
2014-06-29,8.125,48.125,10.149123,7.752551
2014-06-30,8.125,48.125,12.0045185,4.832532
2014-07-01,8.125,48.125,14.433634,0.0910573
2014-07-02,8.125,48.125,9.94387,1.0772188
2014-07-03,8.125,48.125,16.19528,0.0
2014-07-04,8.125,48.125,13.1594515,3.0996242
2014-07-05,8.125,48.125,9.654035,0.9321883
2014-07-06,8.125,48.125,15.000886,3.7548966
2014-07-07,8.125,48.125,10.702397,25.040457
2014-07-08,8.125,48.125,4.9998007,21.009552
2014-07-09,8.125,48.125,3.6105971,23.833712
2014-07-10,8.125,48.125,3.573101,9.41483
2014-07-11,8.125,48.125,11.2321205,18.987694
2014-07-12,8.125,48.125,10.1788845,9.2024765
2014-07-13,8.125,48.125,12.389648,4.5177026
2014-07-14,8.125,48.125,9.023055,6.7002196
2014-07-15,8.125,48.125,14.057042,0.020352365
2014-07-16,8.125,48.125,15.156678,0.09462386
2014-07-17,8.125,48.125,16.309052,0.008384858
2014-07-18,8.125,48.125,15.992972,0.0
2014-07-19,8.125,48.125,15.7221985,0.0
2014-07-20,8.125,48.125,7.82115,18.167854
2014-07-21,8.125,48.125,8.301207,32.120983
2014-07-22,8.125,48.125,3.7507262,44.661934
2014-07-23,8.125,48.125,12.843832,0.2467506
2014-07-24,8.125,48.125,14.365331,0.12330643
2014-07-25,8.125,48.125,13.836904,0.048576772
2014-07-26,8.125,48.125,7.1380534,9.496128
2014-07-27,8.125,48.125,13.230558,2.4554923
2014-07-28,8.125,48.125,10.190604,53.03622
2014-07-29,8.125,48.125,5.0453186,16.10294
2014-07-30,8.125,48.125,2.781352,19.15225
2014-07-31,8.125,48.125,13.037188,1.4276909
2014-08-01,8.125,48.125,15.058568,0.06534406
2014-08-02,8.125,48.125,11.853786,1.3976017
2014-08-03,8.125,48.125,8.498596,0.8114891
2014-08-04,8.125,48.125,12.231044,4.078387
2014-08-05,8.125,48.125,11.738308,0.6281456
2014-08-06,8.125,48.125,10.218037,1.5811789
2014-08-07,8.125,48.125,11.370928,1.21549
2014-08-08,8.125,48.125,12.599985,0.19814363
2014-08-09,8.125,48.125,13.292461,7.143282
2014-08-10,8.125,48.125,11.516783,4.8560433
2014-08-11,8.125,48.125,9.774924,2.663998
2014-08-12,8.125,48.125,9.2285,0.23553844
2014-08-13,8.125,48.125,4.48381,14.998155
2014-08-14,8.125,48.125,10.487972,2.0580115
2014-08-15,8.125,48.125,9.509809,11.199829
2014-08-16,8.125,48.125,10.460429,5.32432
2014-08-17,8.125,48.125,9.13542,0.0059972084
2014-08-18,8.125,48.125,7.4874673,0.5035664
2014-08-19,8.125,48.125,9.053815,0.8768878
2014-08-20,8.125,48.125,7.232777,0.7098273
2014-08-21,8.125,48.125,10.417062,0.9827004
2014-08-22,8.125,48.125,9.686111,0.021366144
2014-08-23,8.125,48.125,6.4979258,5.8229403
2014-08-24,8.125,48.125,9.225156,0.5450976
2014-08-25,8.125,48.125,9.529071,2.3993368
2014-08-26,8.125,48.125,5.843793,27.736185
2014-08-27,8.125,48.125,7.785704,5.7872343
2014-08-28,8.125,48.125,9.904573,0.007086973
2014-08-29,8.125,48.125,7.169275,4.397082
2014-08-30,8.125,48.125,9.853368,0.5915087
2014-08-31,8.125,48.125,1.8637118,11.076456
2014-09-01,8.125,48.125,7.2226176,1.3168981
2014-09-02,8.125,48.125,7.5701146,0.34042013
2014-09-03,8.125,48.125,4.1275983,0.9217863
2014-09-04,8.125,48.125,7.053921,0.005158237
2014-09-05,8.125,48.125,8.943337,1.7787508
2014-09-06,8.125,48.125,10.079481,4.999459
2014-09-07,8.125,48.125,8.09968,2.2565887
2014-09-08,8.125,48.125,8.845085,0.5239133
2014-09-09,8.125,48.125,8.928721,2.3584876
2014-09-10,8.125,48.125,7.905128,0.34956372
2014-09-11,8.125,48.125,7.296065,1.0298659
2014-09-12,8.125,48.125,1.0282501,14.045662
2014-09-13,8.125,48.125,6.3162374,2.5905473
2014-09-14,8.125,48.125,5.792533,0.7581748
2014-09-15,8.125,48.125,6.627435,0.2958643
2014-09-16,8.125,48.125,7.3725853,0.34833527
2014-09-17,8.125,48.125,8.145066,0.06798194
2014-09-18,8.125,48.125,6.0317492,0.887074
2014-09-19,8.125,48.125,6.252892,0.6033478
2014-09-20,8.125,48.125,6.11903,5.0853724
2014-09-21,8.125,48.125,5.0122104,22.381582
2014-09-22,8.125,48.125,4.430217,1.0405593
2014-09-23,8.125,48.125,6.445832,8.326673e-14
2014-09-24,8.125,48.125,6.424311,2.1034381
2014-09-25,8.125,48.125,4.5886583,2.898641
2014-09-26,8.125,48.125,6.026414,8.326673e-14
2014-09-27,8.125,48.125,6.768967,8.326673e-14
2014-09-28,8.125,48.125,6.4272656,8.326673e-14
2014-09-29,8.125,48.125,6.772994,0.028619025
2014-09-30,8.125,48.125,4.8269897,0.27455705
2014-10-01,8.125,48.125,5.1309257,0.3597495
2014-10-02,8.125,48.125,5.0114007,0.014829641
2014-10-03,8.125,48.125,5.0763764,0.003753785
2014-10-04,8.125,48.125,5.605634,0.0030669516
2014-10-05,8.125,48.125,4.643087,0.86518216
2014-10-06,8.125,48.125,3.020871,0.22476737
2014-10-07,8.125,48.125,1.0744201,3.0835054
2014-10-08,8.125,48.125,3.8380837,2.6450841
2014-10-09,8.125,48.125,5.3997593,3.4597666
2014-10-10,8.125,48.125,1.119735,10.022243
2014-10-11,8.125,48.125,2.4604516,5.227242
2014-10-12,8.125,48.125,3.6500769,0.43994173
2014-10-13,8.125,48.125,3.3251941,1.1754246
2014-10-14,8.125,48.125,4.637965,0.11874256
2014-10-15,8.125,48.125,3.9674149,2.3609092
2014-10-16,8.125,48.125,1.7328418,4.1046247
2014-10-17,8.125,48.125,3.1259847,18.695862
2014-10-18,8.125,48.125,3.5194974,0.0
2014-10-19,8.125,48.125,3.4813206,0.0
2014-10-20,8.125,48.125,3.1556654,3.1241343
2014-10-21,8.125,48.125,3.1928217,9.514688
2014-10-22,8.125,48.125,2.0292287,7.3401155
2014-10-23,8.125,48.125,1.898946,2.0891697
2014-10-24,8.125,48.125,2.0299468,0.0
2014-10-25,8.125,48.125,2.370112,1.6226013
2014-10-26,8.125,48.125,2.373766,0.012267807
2014-10-27,8.125,48.125,1.7501863,0.0
2014-10-28,8.125,48.125,1.8111447,0.022021376
2014-10-29,8.125,48.125,1.3826734,0.24606945
2014-10-30,8.125,48.125,2.0368671,0.015279599
2014-10-31,8.125,48.125,2.190205,0.0
2014-11-01,8.125,48.125,1.4483951,-1.6653345e-13
2014-11-02,8.125,48.125,1.334927,-1.6653345e-13
2014-11-03,8.125,48.125,0.6458315,-1.6653345e-13
2014-11-04,8.125,48.125,1.0753474,8.822763
2014-11-05,8.125,48.125,0.06631673,23.932774
2014-11-06,8.125,48.125,1.5296153,1.8639785
2014-11-07,8.125,48.125,1.5539975,0.44634268
2014-11-08,8.125,48.125,0.41408423,-1.6653345e-13
2014-11-09,8.125,48.125,0.6992498,0.35452452
2014-11-10,8.125,48.125,0.13091159,2.0300508
2014-11-11,8.125,48.125,0.8406049,0.63559526
2014-11-12,8.125,48.125,-0.10396658,12.126129
2014-11-13,8.125,48.125,0.8358095,2.3963037
2014-11-14,8.125,48.125,1.1848913,0.096021906
2014-11-15,8.125,48.125,1.31173,12.11585
2014-11-16,8.125,48.125,0.7378041,4.2344575
2014-11-17,8.125,48.125,-0.13683781,5.0039587
2014-11-18,8.125,48.125,0.30794495,1.9200529
2014-11-19,8.125,48.125,-0.4971238,0.18621418
2014-11-20,8.125,48.125,0.5400862,0.0025271182
2014-11-21,8.125,48.125,0.0059517915,-1.6653345e-13
2014-11-22,8.125,48.125,0.046092905,-1.6653345e-13
2014-11-23,8.125,48.125,-0.008722799,0.00076506037
2014-11-24,8.125,48.125,0.23302126,0.027867548
2014-11-25,8.125,48.125,0.5187066,0.6584745
2014-11-26,8.125,48.125,0.83337927,0.019894887
2014-11-27,8.125,48.125,-0.9861835,0.07985226
2014-11-28,8.125,48.125,-0.9380475,-1.6653345e-13
2014-11-29,8.125,48.125,-0.9845287,-1.6653345e-13
2014-11-30,8.125,48.125,-0.5822514,0.0023886191
2014-12-01,8.125,48.125,0.49679932,5.874878
2014-12-02,8.125,48.125,0.3419119,2.2968771
2014-12-03,8.125,48.125,0.67577916,0.3464576
2014-12-04,8.125,48.125,-0.3963258,0.0038202768
2014-12-05,8.125,48.125,0.6300576,0.79708254
2014-12-06,8.125,48.125,0.50421673,5.7416725
2014-12-07,8.125,48.125,-0.04542598,0.56850356
2014-12-08,8.125,48.125,-0.13195345,4.432085
2014-12-09,8.125,48.125,-0.2792347,1.429194
2014-12-10,8.125,48.125,-0.9085865,3.5966794
2014-12-11,8.125,48.125,0.7517146,6.882396
2014-12-12,8.125,48.125,-0.16317572,0.9633547
2014-12-13,8.125,48.125,-1.2797768,0.6727509
2014-12-14,8.125,48.125,0.25246078,3.8425186
2014-12-15,8.125,48.125,-0.087095775,1.9185069
2014-12-16,8.125,48.125,-0.6645462,3.005931
2014-12-17,8.125,48.125,-0.3055223,8.662604
2014-12-18,8.125,48.125,0.33610955,15.512698
2014-12-19,8.125,48.125,0.75280446,15.5337
2014-12-20,8.125,48.125,-0.8328478,2.614103
2014-12-21,8.125,48.125,-0.29649615,1.2369689
2014-12-22,8.125,48.125,-1.2860291,0.031212112
2014-12-23,8.125,48.125,-2.443306,0.0015281107
2014-12-24,8.125,48.125,-1.3173538,1.6298326
2014-12-25,8.125,48.125,-0.15781362,4.6066284
2014-12-26,8.125,48.125,-0.8776108,3.7489693
2014-12-27,8.125,48.125,-0.5423225,18.989082
2014-12-28,8.125,48.125,-1.3364123,4.575562
2014-12-29,8.125,48.125,-1.2356473,5.8754926
2014-12-30,8.125,48.125,0.029195836,4.195629
2014-12-31,8.125,48.125,-0.19343714,0.7351017
2015-01-01,8.125,48.125,-1.2459768,8.326673e-14
2015-01-02,8.125,48.125,-1.1346607,6.5747685
2015-01-03,8.125,48.125,0.22787654,21.088806
2015-01-04,8.125,48.125,-0.98291427,2.5377092
2015-01-05,8.125,48.125,-1.7704691,8.326673e-14
2015-01-06,8.125,48.125,-1.4656086,8.326673e-14
2015-01-07,8.125,48.125,0.6939416,1.071012
2015-01-08,8.125,48.125,0.7628759,4.103492
2015-01-09,8.125,48.125,0.5269974,12.168548
2015-01-10,8.125,48.125,1.2763658,17.647287
2015-01-11,8.125,48.125,0.30239648,16.962875
2015-01-12,8.125,48.125,-0.6693418,0.022917138
2015-01-13,8.125,48.125,-1.7489961,0.24120164
2015-01-14,8.125,48.125,-0.7657094,7.7418804
2015-01-15,8.125,48.125,-1.2893896,0.04743457
2015-01-16,8.125,48.125,0.05322697,9.715123
2015-01-17,8.125,48.125,0.055435866,6.804921
2015-01-18,8.125,48.125,-0.30683172,0.012882231
2015-01-19,8.125,48.125,0.3023772,2.0314102
2015-01-20,8.125,48.125,0.3418257,3.31672
2015-01-21,8.125,48.125,0.16219951,0.0012023686
2015-01-22,8.125,48.125,0.033487584,0.13291465
2015-01-23,8.125,48.125,0.23085529,0.42917725
2015-01-24,8.125,48.125,0.41465974,4.1447935
2015-01-25,8.125,48.125,0.64237803,1.632819
2015-01-26,8.125,48.125,0.21772058,10.273248
2015-01-27,8.125,48.125,1.132402,5.781252
2015-01-28,8.125,48.125,1.3113943,2.9461596
2015-01-29,8.125,48.125,0.94868314,10.216627
2015-01-30,8.125,48.125,0.99856055,9.757697
2015-01-31,8.125,48.125,0.12711795,1.808612
2015-02-01,8.125,48.125,0.6565083,4.852533
2015-02-02,8.125,48.125,-0.813505,7.501961
2015-02-03,8.125,48.125,-0.08903341,0.0010824502
2015-02-04,8.125,48.125,0.4653749,0.03360488
2015-02-05,8.125,48.125,0.70190626,0.43855602
2015-02-06,8.125,48.125,0.4766365,0.030661868
2015-02-07,8.125,48.125,-0.041012965,1.6653345e-13
2015-02-08,8.125,48.125,1.0194845,3.2292957
2015-02-09,8.125,48.125,0.72881544,0.8227527
2015-02-10,8.125,48.125,1.9572954,0.032345798
2015-02-11,8.125,48.125,1.7050334,1.6653345e-13
2015-02-12,8.125,48.125,1.6200993,1.6653345e-13
2015-02-13,8.125,48.125,1.973022,1.6653345e-13
2015-02-14,8.125,48.125,1.7306931,0.3879708
2015-02-15,8.125,48.125,1.8055948,0.46622807
2015-02-16,8.125,48.125,2.4473937,1.6653345e-13
2015-02-17,8.125,48.125,2.7081106,0.016311938
2015-02-18,8.125,48.125,2.6973693,0.0072501497
2015-02-19,8.125,48.125,2.2712276,1.6653345e-13
2015-02-20,8.125,48.125,2.5668087,1.6653345e-13
2015-02-21,8.125,48.125,0.2761559,8.903281
2015-02-22,8.125,48.125,2.8389542,0.9816472
2015-02-23,8.125,48.125,-0.073127165,10.077504
2015-02-24,8.125,48.125,1.9105519,3.3704503
2015-02-25,8.125,48.125,3.1508713,0.34570378
2015-02-26,8.125,48.125,4.4748225,1.6653345e-13
2015-02-27,8.125,48.125,1.0358455,13.6344595
2015-02-28,8.125,48.125,3.6231227,0.4738912
2015-03-01,8.125,48.125,1.0625887,6.359524
2015-03-02,8.125,48.125,1.083915,17.175447
2015-03-03,8.125,48.125,3.7954285,0.19180205
2015-03-04,8.125,48.125,3.5137231,3.4350994
2015-03-05,8.125,48.125,3.7941434,0.8728214
2015-03-06,8.125,48.125,4.6511464,8.326673e-14
2015-03-07,8.125,48.125,3.6703582,8.326673e-14
2015-03-08,8.125,48.125,4.6087627,8.326673e-14
2015-03-09,8.125,48.125,5.6915636,0.0011035034
2015-03-10,8.125,48.125,4.70807,0.18699583
2015-03-11,8.125,48.125,5.5495644,0.2682931
2015-03-12,8.125,48.125,5.1501074,8.326673e-14
2015-03-13,8.125,48.125,5.7596188,8.326673e-14
2015-03-14,8.125,48.125,5.48977,0.0014559933
2015-03-15,8.125,48.125,5.945728,0.00044140135
2015-03-16,8.125,48.125,5.294378,0.0040813847
2015-03-17,8.125,48.125,7.2490907,8.326673e-14
2015-03-18,8.125,48.125,7.341381,0.23182146
2015-03-19,8.125,48.125,6.3411307,0.20067519
2015-03-20,8.125,48.125,7.244253,8.326673e-14
2015-03-21,8.125,48.125,5.6040626,0.18530874
2015-03-22,8.125,48.125,5.091304,0.52885133
2015-03-23,8.125,48.125,6.958929,8.326673e-14
2015-03-24,8.125,48.125,6.9056892,0.27652588
2015-03-25,8.125,48.125,5.9126506,4.079474
2015-03-26,8.125,48.125,3.5755558,4.3632746
2015-03-27,8.125,48.125,8.134071,2.5811994
2015-03-28,8.125,48.125,7.7221804,2.15882
2015-03-29,8.125,48.125,2.726925,16.660343
2015-03-30,8.125,48.125,5.1565404,17.850048
2015-03-31,8.125,48.125,3.3651922,10.526045
2015-04-01,8.125,48.125,7.6980186,6.476885
2015-04-02,8.125,48.125,0.7081998,15.409331
2015-04-03,8.125,48.125,9.179396,1.8847823
2015-04-04,8.125,48.125,1.2923862,12.647198
2015-04-05,8.125,48.125,9.140512,0.5428322
2015-04-06,8.125,48.125,7.657148,0.09394466
2015-04-07,8.125,48.125,10.631621,-8.326673e-14
2015-04-08,8.125,48.125,11.026038,-8.326673e-14
2015-04-09,8.125,48.125,11.206079,-8.326673e-14
2015-04-10,8.125,48.125,11.007576,0.2087543
2015-04-11,8.125,48.125,9.742558,0.19708176
2015-04-12,8.125,48.125,9.696759,0.0080397995
2015-04-13,8.125,48.125,10.9323225,0.00021000266
2015-04-14,8.125,48.125,11.821602,-8.326673e-14
2015-04-15,8.125,48.125,11.830318,-8.326673e-14
2015-04-16,8.125,48.125,7.224605,1.7160976
2015-04-17,8.125,48.125,6.66125,7.7836776
2015-04-18,8.125,48.125,11.711976,0.00714009
2015-04-19,8.125,48.125,11.932596,-8.326673e-14
2015-04-20,8.125,48.125,11.98241,-8.326673e-14
2015-04-21,8.125,48.125,12.573085,-8.326673e-14
2015-04-22,8.125,48.125,12.566556,-8.326673e-14
2015-04-23,8.125,48.125,12.619167,-8.326673e-14
2015-04-24,8.125,48.125,12.990248,-8.326673e-14
2015-04-25,8.125,48.125,5.9133973,6.454708
2015-04-26,8.125,48.125,11.761394,0.6946718
2015-04-27,8.125,48.125,5.8394465,6.06251
2015-04-28,8.125,48.125,6.61785,11.839475
2015-04-29,8.125,48.125,11.636689,0.011130142
2015-04-30,8.125,48.125,10.9465,4.779035
2015-05-01,8.125,48.125,1.3733253,37.07054
2015-05-02,8.125,48.125,6.0830197,6.2063365
2015-05-03,8.125,48.125,3.140888,24.215029
2015-05-04,8.125,48.125,8.247915,0.5564472
2015-05-05,8.125,48.125,10.13799,3.153481
2015-05-06,8.125,48.125,11.263611,0.9050553
2015-05-07,8.125,48.125,12.622204,0.0030962147
2015-05-08,8.125,48.125,14.338391,0.44696677
2015-05-09,8.125,48.125,9.508879,0.9726647
2015-05-10,8.125,48.125,12.304235,0.0021599513
2015-05-11,8.125,48.125,13.13183,0.0
2015-05-12,8.125,48.125,14.633225,0.20868976
2015-05-13,8.125,48.125,12.635819,5.254965
2015-05-14,8.125,48.125,9.623356,14.036389
2015-05-15,8.125,48.125,1.6466321,24.290718
2015-05-16,8.125,48.125,13.73951,0.08112328
2015-05-17,8.125,48.125,9.259575,0.85248905
2015-05-18,8.125,48.125,15.1725855,0.0
2015-05-19,8.125,48.125,4.971349,0.5827893
2015-05-20,8.125,48.125,9.983068,4.3975177
2015-05-21,8.125,48.125,13.067321,0.76107466
2015-05-22,8.125,48.125,14.517912,0.034877513
2015-05-23,8.125,48.125,11.732701,0.09337132
2015-05-24,8.125,48.125,10.557003,1.0054191
2015-05-25,8.125,48.125,10.391601,5.406339
2015-05-26,8.125,48.125,10.424724,3.0182097
2015-05-27,8.125,48.125,9.916746,0.004292758
2015-05-28,8.125,48.125,14.841646,0.01030262
2015-05-29,8.125,48.125,11.133936,3.5572603
2015-05-30,8.125,48.125,9.356262,1.5333304
2015-05-31,8.125,48.125,11.876709,0.0
2015-06-01,8.125,48.125,7.8995423,3.0440412
2015-06-02,8.125,48.125,15.897981,0.019701466
2015-06-03,8.125,48.125,15.275224,0.0
2015-06-04,8.125,48.125,16.422342,0.11413406
2015-06-05,8.125,48.125,15.733228,0.24173981
2015-06-06,8.125,48.125,14.841562,0.48949566
2015-06-07,8.125,48.125,12.434841,4.1842813
2015-06-08,8.125,48.125,6.8017864,7.02867
2015-06-09,8.125,48.125,5.587917,0.14413027
2015-06-10,8.125,48.125,7.4238005,0.007918872
2015-06-11,8.125,48.125,15.866118,0.957961
2015-06-12,8.125,48.125,14.056129,6.527378
2015-06-13,8.125,48.125,12.303813,1.0606456
2015-06-14,8.125,48.125,13.016569,6.3923087
2015-06-15,8.125,48.125,6.916084,8.199685
2015-06-16,8.125,48.125,8.587215,2.627247
2015-06-17,8.125,48.125,13.743433,0.042919315
2015-06-18,8.125,48.125,4.608206,11.407766
2015-06-19,8.125,48.125,11.040818,0.21528992
2015-06-20,8.125,48.125,6.323234,1.7598509
2015-06-21,8.125,48.125,9.249527,2.607892
2015-06-22,8.125,48.125,5.695901,10.109305
2015-06-23,8.125,48.125,13.185097,3.6723764
2015-06-24,8.125,48.125,11.577429,0.0014379272
2015-06-25,8.125,48.125,14.885023,0.0
2015-06-26,8.125,48.125,15.62024,0.0
2015-06-27,8.125,48.125,12.544207,2.8870518
2015-06-28,8.125,48.125,15.818083,0.0
2015-06-29,8.125,48.125,12.911548,0.024655778
2015-06-30,8.125,48.125,17.037771,0.0
2015-07-01,8.125,48.125,16.72375,0.0
2015-07-02,8.125,48.125,16.884447,0.020153012
2015-07-03,8.125,48.125,14.9394045,1.4636092
2015-07-04,8.125,48.125,15.898426,0.0
2015-07-05,8.125,48.125,16.227386,2.5886927
2015-07-06,8.125,48.125,15.121735,0.12875606
2015-07-07,8.125,48.125,13.590794,1.2333832
2015-07-08,8.125,48.125,12.919813,3.2293966
2015-07-09,8.125,48.125,9.6049,1.307121
2015-07-10,8.125,48.125,15.78416,0.0
2015-07-11,8.125,48.125,16.003817,0.0
2015-07-12,8.125,48.125,15.40498,0.0247591
2015-07-13,8.125,48.125,6.149205,0.013108744
2015-07-14,8.125,48.125,12.746391,0.0
2015-07-15,8.125,48.125,15.551523,0.0008667963
2015-07-16,8.125,48.125,14.160836,0.0034671852
2015-07-17,8.125,48.125,14.354747,0.34703016
2015-07-18,8.125,48.125,9.801598,3.1836672
2015-07-19,8.125,48.125,13.041367,1.4180366
2015-07-20,8.125,48.125,10.2119055,0.00021669907
2015-07-21,8.125,48.125,15.534002,0.0
2015-07-22,8.125,48.125,13.242742,0.6038784
2015-07-23,8.125,48.125,11.724933,0.41897517
2015-07-24,8.125,48.125,14.746386,1.6182739
2015-07-25,8.125,48.125,11.907815,0.7333591
2015-07-26,8.125,48.125,11.660025,5.2274923
2015-07-27,8.125,48.125,11.1345,2.1050193
2015-07-28,8.125,48.125,10.439723,3.0029106
2015-07-29,8.125,48.125,2.5107017,3.6439886
2015-07-30,8.125,48.125,9.481243,0.32968277
2015-07-31,8.125,48.125,14.738627,0.0
2015-08-01,8.125,48.125,6.7527695,2.6905692
2015-08-02,8.125,48.125,11.266962,0.046801712
2015-08-03,8.125,48.125,14.52671,0.0
2015-08-04,8.125,48.125,8.071218,1.724648
2015-08-05,8.125,48.125,14.43943,0.0
2015-08-06,8.125,48.125,10.786004,0.00024686678
2015-08-07,8.125,48.125,13.285987,0.0
2015-08-08,8.125,48.125,12.539249,0.5995049
2015-08-09,8.125,48.125,12.068696,34.476494
2015-08-10,8.125,48.125,8.168839,15.984363
2015-08-11,8.125,48.125,10.761103,1.288065
2015-08-12,8.125,48.125,14.11631,0.0896874
2015-08-13,8.125,48.125,13.042141,1.1319457
2015-08-14,8.125,48.125,5.332364,19.013145
2015-08-15,8.125,48.125,9.203518,2.8768132
2015-08-16,8.125,48.125,3.4987571,8.2096
2015-08-17,8.125,48.125,8.2175045,0.1491283
2015-08-18,8.125,48.125,8.563215,0.025099646
2015-08-19,8.125,48.125,9.6878605,3.536599
2015-08-20,8.125,48.125,10.15771,0.4895188
2015-08-21,8.125,48.125,11.526538,0.065829135
2015-08-22,8.125,48.125,11.86549,0.0
2015-08-23,8.125,48.125,7.9729037,6.4070606
2015-08-24,8.125,48.125,4.4567146,9.339434
2015-08-25,8.125,48.125,10.854661,0.023297872
2015-08-26,8.125,48.125,11.781288,0.0
2015-08-27,8.125,48.125,11.551307,0.0
2015-08-28,8.125,48.125,6.7462096,0.16384895
2015-08-29,8.125,48.125,12.284849,0.0008143074
2015-08-30,8.125,48.125,11.020316,0.04690469
2015-08-31,8.125,48.125,9.953606,0.023695681
2015-09-01,8.125,48.125,4.478094,2.22216
2015-09-02,8.125,48.125,7.367934,0.04040218
2015-09-03,8.125,48.125,4.306345,0.9060317
2015-09-04,8.125,48.125,6.800846,0.07988331
2015-09-05,8.125,48.125,5.240323,0.2511834
2015-09-06,8.125,48.125,6.350634,3.2640011
2015-09-07,8.125,48.125,5.294303,0.005456795
2015-09-08,8.125,48.125,6.6090217,0.022551833
2015-09-09,8.125,48.125,8.643349,8.326673e-14
2015-09-10,8.125,48.125,8.5007305,8.326673e-14
2015-09-11,8.125,48.125,7.9382715,0.10145189
2015-09-12,8.125,48.125,7.984807,4.9234433
2015-09-13,8.125,48.125,3.9709382,8.902321
2015-09-14,8.125,48.125,6.7443814,14.239864
2015-09-15,8.125,48.125,1.7864074,0.6393125
2015-09-16,8.125,48.125,4.5248494,2.5149357
2015-09-17,8.125,48.125,-0.57943636,25.133478
2015-09-18,8.125,48.125,5.020729,0.44933084
2015-09-19,8.125,48.125,3.4829574,3.5941052
2015-09-20,8.125,48.125,5.5868664,0.33697045
2015-09-21,8.125,48.125,7.2799935,8.326673e-14
2015-09-22,8.125,48.125,2.6093044,10.132332
2015-09-23,8.125,48.125,4.4300985,5.3366623
2015-09-24,8.125,48.125,5.7919283,0.15717478
2015-09-25,8.125,48.125,5.072097,0.23158853
2015-09-26,8.125,48.125,5.430714,0.075313054
2015-09-27,8.125,48.125,5.1781697,8.326673e-14
2015-09-28,8.125,48.125,4.877722,8.326673e-14
